pantun_id,line1,line2,line3,line4,region,theme,is_complete,full_text
428,"Sayang nak makan bulan puasa,",Pergi ke jati terbang melayang;,"Kalaulah tak boleh bermain mata,",Jatuhkan hati iman bergoyang.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sayang nak makan bulan puasa, Pergi ke jati terbang melayang;; Kalaulah tak boleh bermain mata, Jatuhkan hati iman bergoyang."
429,"Sayang pak imam pergi ke kota,",Pergi ke Besut membeli rotan;,"Teguhkan iman di dalam dada,",Jauhkan hasut dan syaitan.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sayang pak imam pergi ke kota, Pergi ke Besut membeli rotan;; Teguhkan iman di dalam dada, Jauhkan hasut dan syaitan."
430,"Serai serumpun di tengah laman,",Tempat murai berjejak kaki;,"Tinggal kampung tinggal laman,",Tinggal surau tempat mengaji.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Serai serumpun di tengah laman, Tempat murai berjejak kaki;; Tinggal kampung tinggal laman, Tinggal surau tempat mengaji."
431,"Sirih kuning ganggangnya jelujur,",Nak taruh bulan puasa;,"Putih kuning mukanya bujur,",Nak taruh permainan mata.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sirih kuning ganggangnya jelujur, Nak taruh bulan puasa;; Putih kuning mukanya bujur, Nak taruh permainan mata."
432,"Sirih kuning setangkai genap,",Mari makan bulan puasa;,"Putih kuning suara genap,",Taruh mari mainan mata.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sirih kuning setangkai genap, Mari makan bulan puasa;; Putih kuning suara genap, Taruh mari mainan mata."
433,"Sudah berdebu berderai pula,",Berderai sampai ke kota raja;,"Sudah bertemu bercerai pula,",Tinggallah tuan cahaya mata.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sudah berdebu berderai pula, Berderai sampai ke kota raja;; Sudah bertemu bercerai pula, Tinggallah tuan cahaya mata."
434,"Sungai Katong sungainya biru,",Tempat Mak Kuntum berulang mandi;,"Tanah duduk tinggallah dulu,",Ada untung baliklah kami.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Sungai Katong sungainya biru, Tempat Mak Kuntum berulang mandi;; Tanah duduk tinggallah dulu, Ada untung baliklah kami."
435,"Tak ada damar pasang lilin,",Buat terang waktu malam;,"Bukannya pandai bukannya alim,",Tetapi tahu cara Islam.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Tak ada damar pasang lilin, Buat terang waktu malam;; Bukannya pandai bukannya alim, Tetapi tahu cara Islam."
436,"Tanduk rusa bercabang dua,",Kalau mandi berkubang jangan;,"Dosa ini dosa semua,",Kalau mati seorang jangan.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Tanduk rusa bercabang dua, Kalau mandi berkubang jangan;; Dosa ini dosa semua, Kalau mati seorang jangan."
437,Tebang puan pangkal Jeddah,Sekali tebang sekali tumbuh,Kalau tuan cakap tak sudah,Sekali hendak sekali tak embuh,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tebang puan pangkal Jeddah Sekali tebang sekali tumbuh; Kalau tuan cakap tak sudah Sekali hendak sekali tak embuh
438,Tetak tebu gilangkan dayung,Buat mendayung Laut Melaka,Tuntutlah ilmu kembangkan payung,Hendak berpayung dalam syurga,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tetak tebu gilangkan dayung Buat mendayung Laut Melaka; Tuntutlah ilmu kembangkan payung Hendak berpayung dalam syurga
439,Tetak tebu kilas ke dayung,Nak berdayung Laut Melaka,Tuntutlah ilmu buatkan payung,Nak menghindar api neraka,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tetak tebu kilas ke dayung Nak berdayung Laut Melaka; Tuntutlah ilmu buatkan payung Nak menghindar api neraka
440,Tinggi sungguh burung kelicap,Burung lilin di pokok getah,Pandai sungguh cik puan bercakap,Macam tuk alim dari Mekah,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tinggi sungguh burung kelicap Burung lilin di pokok getah; Pandai sungguh cik puan bercakap Macam tuk alim dari Mekah
441,Tiup api embun berderai,Galah patah haluan perahu,Niat hati tak hendak bercerai,Kuasa Allah siapa tahu,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tiup api embun berderai Galah patah haluan perahu; Niat hati tak hendak bercerai Kuasa Allah siapa tahu
442,Tuan haji berbaju jubah,Orang sembahyang haluan perahu,Hati saya tidak berubah,Hati abang belum tahu,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tuan haji berbaju jubah Orang sembahyang haluan perahu; Hati saya tidak berubah Hati abang belum tahu
443,Tuan haji berbaju jubah,Turun ke padang menembak rusa,Tuan mengaji memuji Allah,Tuan sembahyang mengampun dosa,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tuan haji berbaju jubah Turun ke padang menembak rusa; Tuan mengaji memuji Allah Tuan sembahyang mengampun dosa
444,Tudung saji pasak ke timah,Buat penudung buah Melaka,Naik haji Mekah - Madinah,Nak buang segala dosa,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,Tudung saji pasak ke timah Buat penudung buah Melaka; Naik haji Mekah - Madinah Nak buang segala dosa
445,Turun ke sawah memikul bajah.,Hendak menyemai bunting padi;,"Sudah terpijak bumi Allah,",Di situ tempat berakhir janji.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Turun ke sawah memikul bajah. Hendak menyemai bunting padi;; Sudah terpijak bumi Allah, Di situ tempat berakhir janji."
446,Ungkit-ungkit kayu cendana.,Cendana tempat ara berbunga;,"Cik adik abang nak bertanya,",Di mana tempat syurga dunia.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Ungkit-ungkit kayu cendana. Cendana tempat ara berbunga;; Cik adik abang nak bertanya, Di mana tempat syurga dunia."
447,"Waktu zuhur matahari berdiri,",Tanamlah kapas di lamanlah raja;,"Jikalau mashyur hamba di sini,",Janganlah lepas sebaranglah pada.,Kelantan Terengganu dan Pahang,Agama & Spiritual,True,"Waktu zuhur matahari berdiri, Tanamlah kapas di lamanlah raja;; Jikalau mashyur hamba di sini, Janganlah lepas sebaranglah pada."
448,"Angkatlah dari pasar landih,",Membeli tali pasar senyawan;,Demiku pandang wajah kekasih,Merosak hati menggugur iman,Sarawak,Agama & Spiritual,True,"Angkatlah dari pasar landih, Membeli tali pasar senyawan;; Demiku pandang wajah kekasih Merosak hati menggugur iman"
449,"Bagaimana menjemur padi,",Siang dijemur malam dibuat;,Bagaimana menghibur hati,"Siang dihibur, malam teringat",Sarawak,Agama & Spiritual,True,"Bagaimana menjemur padi, Siang dijemur malam dibuat;; Bagaimana menghibur hati Siang dihibur, malam teringat"
450,"Bagaimana jalan ke Santubong,",Berjalan kaki tengah halaman;,Bagaimana cara menangkap burung,Tabur padi di tapak tangan,Sarawak,Agama & Spiritual,True,"Bagaimana jalan ke Santubong, Berjalan kaki tengah halaman;; Bagaimana cara menangkap burung Tabur padi di tapak tangan"
451,"Baiklah baik pasang pelita,",Pasang pelita tepi jeraya;,Baik-baik berpandang mata,Memandang mata membuat dosa,Sarawak,Agama & Spiritual,True,"Baiklah baik pasang pelita, Pasang pelita tepi jeraya;; Baik-baik berpandang mata Memandang mata membuat dosa"
452,"Banyak benar ikan di laut,",Dualah ekor di tapak dulang;,Banyak benar malaikat maut,Di dalam kubur rasa nak pulang,Sarawak,Agama & Spiritual,True,"Banyak benar ikan di laut, Dualah ekor di tapak dulang;; Banyak benar malaikat maut Di dalam kubur rasa nak pulang"
453,"Banyak bunga tidak berbunga,",Tanam ke darat berbunga juak;,Dalam dunia tidak bersama,Dalam akhirat bersama juak,Sarawak,Agama & Spiritual,True,"Banyak bunga tidak berbunga, Tanam ke darat berbunga juak;; Dalam dunia tidak bersama Dalam akhirat bersama juak"
454,"Banyak bunga di kala subuh,",Bunga yang kasa di antara layu;,Banyak abang dipandang sungguh,Kakanda juga dipandang lalu,Sarawak,Agama & Spiritual,True,"Banyak bunga di kala subuh, Bunga yang kasa di antara layu;; Banyak abang dipandang sungguh Kakanda juga dipandang lalu"
455,"Banyaklah banyak gelang di pasir,",Minyak penawar di dalam cangkir;,Anak siapa berjanji mungkir,Anak Islam menjadi kafir,Sarawak,Agama & Spiritual,True,"Banyaklah banyak gelang di pasir, Minyak penawar di dalam cangkir;; Anak siapa berjanji mungkir Anak Islam menjadi kafir"
456,"Baru saja adik berkain,",Adik berkain malam Jumaat;,Bukan saya pandai bermain,Saya melangsung orang berhajat,Sarawak,Agama & Spiritual,True,"Baru saja adik berkain, Adik berkain malam Jumaat;; Bukan saya pandai bermain Saya melangsung orang berhajat"
457,"Baru sekali pergi ke kota,",Datang ke kota bunyi bergaduh;,Baru sekali saya berkata,Hendak peduli kakanda jauh,Sarawak,Agama & Spiritual,True,"Baru sekali pergi ke kota, Datang ke kota bunyi bergaduh;; Baru sekali saya berkata Hendak peduli kakanda jauh"
458,"Batu belah pecah seratus,",Pecah ditimpa bayu berangan;,"Demi Allah setelah kutulus,",Sebelum berjanji lepas di tangan.,Sarawak,Agama & Spiritual,True,"Batu belah pecah seratus, Pecah ditimpa bayu berangan;; Demi Allah setelah kutulus, Sebelum berjanji lepas di tangan."
459,"Berangkat dari pangkalan Landeh,",Mencari tali pasar Senyawan;,"Sudah kupandang kedua kasih,",Merosak hati menggugur iman.,Sarawak,Agama & Spiritual,True,"Berangkat dari pangkalan Landeh, Mencari tali pasar Senyawan;; Sudah kupandang kedua kasih, Merosak hati menggugur iman."
460,"Berenang ada berjemur tidak,",Orang berjimat mandi di kali;,"Berpandang ada bertegur tidak,",Rasa kiamat di dalam hati.,Sarawak,Agama & Spiritual,True,"Berenang ada berjemur tidak, Orang berjimat mandi di kali;; Berpandang ada bertegur tidak, Rasa kiamat di dalam hati."
461,"Buah anggur buah berangan,",Jadikan dengan si buah manggis;,"Minta kubur di tapak tangan,",Mintalah nisan si jari manis.,Sarawak,Agama & Spiritual,True,"Buah anggur buah berangan, Jadikan dengan si buah manggis;; Minta kubur di tapak tangan, Mintalah nisan si jari manis."
462,"Bujang kelana mandi subuh,",Dari pagi tidak berhenti;,"Bagaimana hati tak gundah,",Semalam-malam tidak berhenti.,Sarawak,Agama & Spiritual,True,"Bujang kelana mandi subuh, Dari pagi tidak berhenti;; Bagaimana hati tak gundah, Semalam-malam tidak berhenti."
463,"Bukannya parang hulu permata,",Parang sakti tidak berulu;,"Bukan sekarang saya berkata,",Sudah terjanji dari dahulu.,Sarawak,Agama & Spiritual,True,"Bukannya parang hulu permata, Parang sakti tidak berulu;; Bukan sekarang saya berkata, Sudah terjanji dari dahulu."
464,"Bukannya parang hulu permata,",Parang sakti tidak berulu;,"Bukan sekarang saya berkata,",Sudah berjanji dari dahulu.,Sarawak,Agama & Spiritual,True,"Bukannya parang hulu permata, Parang sakti tidak berulu;; Bukan sekarang saya berkata, Sudah berjanji dari dahulu."
465,"Cara mana memecah gelas,",Gelas dipecah dalam telaga;,"Tuan laksana bunga nerejas,",Bunga dicium dalam syurga.,Sarawak,Agama & Spiritual,True,"Cara mana memecah gelas, Gelas dipecah dalam telaga;; Tuan laksana bunga nerejas, Bunga dicium dalam syurga."
466,"Daging ada berbatang tiga,",Orang berjemur di batang padi;,"Saya hendak kasih bertiga,",Rasa kiamat di dalam hati.,Sarawak,Agama & Spiritual,True,"Daging ada berbatang tiga, Orang berjemur di batang padi;; Saya hendak kasih bertiga, Rasa kiamat di dalam hati."
467,"Dari Melaka pergi ke Pahang,",Singgah ke Johor beli berangan;,Saya mengucap selamat datang.,Jikalau salah dikeji jangan.,Sarawak,Agama & Spiritual,True,"Dari Melaka pergi ke Pahang, Singgah ke Johor beli berangan;; Saya mengucap selamat datang. Jikalau salah dikeji jangan."
468,"Datang hujan di Gunung Melipu,",Dapat sampai tengah halaman;,"Hendak mati di hujung kuku,",Minta kubur di tapak tangan.,Sarawak,Agama & Spiritual,True,"Datang hujan di Gunung Melipu, Dapat sampai tengah halaman;; Hendak mati di hujung kuku, Minta kubur di tapak tangan."
469,"Dayang mengurai semalam mandi,",Tupai terjatuh tengah halaman;,Perangai iblis jangan hampiri.,Kerana iblis menggugur iman.,Sarawak,Agama & Spiritual,True,"Dayang mengurai semalam mandi, Tupai terjatuh tengah halaman;; Perangai iblis jangan hampiri. Kerana iblis menggugur iman."
470,"Dayang sedang menjemur padi,",Siang dijemur malam dibuat;,"Bagaimana adik menghibur hati,",Siang dihibur malam teringat.,Sarawak,Agama & Spiritual,True,"Dayang sedang menjemur padi, Siang dijemur malam dibuat;; Bagaimana adik menghibur hati, Siang dihibur malam teringat."
471,"Encik Gamung orang Melaka,",Lipatlah kajang kemas-kemas;,"Janganlah sombong adik berkata,",Di mana kijang bertanduk emas.,Sarawak,Agama & Spiritual,True,"Encik Gamung orang Melaka, Lipatlah kajang kemas-kemas;; Janganlah sombong adik berkata, Di mana kijang bertanduk emas."
472,"Encik Leman menunggang kuda,",Bawa kuda di bawah bukit;,Iman jatuh kerana kakanda.,Kakanda tak bimbang bukan sedikit.,Sarawak,Agama & Spiritual,True,"Encik Leman menunggang kuda, Bawa kuda di bawah bukit;; Iman jatuh kerana kakanda. Kakanda tak bimbang bukan sedikit."
473,"Hanyut rakit dahan rembia,",Terdampar di pantai dimakan buaya;,"Hitam sedikit tidak mengapa,",Asallah boleh membawa kerja.,Sarawak,Agama & Spiritual,True,"Hanyut rakit dahan rembia, Terdampar di pantai dimakan buaya;; Hitam sedikit tidak mengapa, Asallah boleh membawa kerja."
474,"Hari Ahad malam minggu,",Sayang Encik Syawal menganyamlah pagar;,"Sudah tersurat ke perut ibu,",Berjanji awal tidak bertukar.,Sarawak,Agama & Spiritual,True,"Hari Ahad malam minggu, Sayang Encik Syawal menganyamlah pagar;; Sudah tersurat ke perut ibu, Berjanji awal tidak bertukar."
475,"Hari raya sembahyang raya,",Raja berangkat dari istana;,"Dari daya dan upaya,","Tiada rotan, akar berguna.",Sarawak,Agama & Spiritual,True,"Hari raya sembahyang raya, Raja berangkat dari istana;; Dari daya dan upaya, Tiada rotan, akar berguna."
476,"Hari Rejab bulan Syaaban,",Tidak hari bertukar tahun;,"Jikalah sekejap rasa sebulan,",Tidakkah sehari rasa setahun.,Sarawak,Agama & Spiritual,True,"Hari Rejab bulan Syaaban, Tidak hari bertukar tahun;; Jikalah sekejap rasa sebulan, Tidakkah sehari rasa setahun."
477,"Hari Rejab bulan Syaaban,",Rendam serai rimbun ke daun;,"Tinggal sekejap rasa sebulan,",Rasa bercerai seribu tahun.,Sarawak,Agama & Spiritual,True,"Hari Rejab bulan Syaaban, Rendam serai rimbun ke daun;; Tinggal sekejap rasa sebulan, Rasa bercerai seribu tahun."
478,"Hendak berjalan jambatan panjang,",Orang bertukang jambatan roboh;,Adik berdoa umur panjang.,Selagi hayat kita berjodoh.,Sarawak,Agama & Spiritual,True,"Hendak berjalan jambatan panjang, Orang bertukang jambatan roboh;; Adik berdoa umur panjang. Selagi hayat kita berjodoh."
479,Jika dituju selepas berlari,Akhir kumbang beranak telur,Jikalau diturut hatiku ini,Akhirnya padang menjadi kubur,Sarawak,Agama & Spiritual,True,Jika dituju selepas berlari Akhir kumbang beranak telur; Jikalau diturut hatiku ini Akhirnya padang menjadi kubur
480,Jikalau tuan pergi ke Jenuh,Belikan saya ikan putih,Jika tuan beriman sungguh,Anak orang jangan dipilih,Sarawak,Agama & Spiritual,True,Jikalau tuan pergi ke Jenuh Belikan saya ikan putih; Jika tuan beriman sungguh Anak orang jangan dipilih
481,"Kamek mencuba sirih,",Sirih dijual Jambatan Panjang;,"Cantik, molek kamek terpilih,",Kasarlah jangan resmi orang.,Sarawak,Agama & Spiritual,True,"Kamek mencuba sirih, Sirih dijual Jambatan Panjang;; Cantik, molek kamek terpilih, Kasarlah jangan resmi orang."
482,"Layang-layang terbang melayang,",Marilah hinggap di hujung ranting:,Siapa bilang kamek tak sembahyang.,Di dalam tidur membawa sembahyang.,Sarawak,Agama & Spiritual,True,"Layang-layang terbang melayang, Marilah hinggap di hujung ranting:; Siapa bilang kamek tak sembahyang. Di dalam tidur membawa sembahyang."
483,"Layang-layang terbang melayang,",Hinggaplah hinggap di tikar sembahyang;,Siapa bilang kami tak sayang.,Di dalam tidur nampak terbayang.,Sarawak,Agama & Spiritual,True,"Layang-layang terbang melayang, Hinggaplah hinggap di tikar sembahyang;; Siapa bilang kami tak sayang. Di dalam tidur nampak terbayang."
484,"Limau purut tanam di lembah,",Gugur buahnya dimakan ular;,"Belum pernah saya beroleh,",Baru ini iman tergugur.,Sarawak,Agama & Spiritual,True,"Limau purut tanam di lembah, Gugur buahnya dimakan ular;; Belum pernah saya beroleh, Baru ini iman tergugur."
485,Makan kugaul hanya sedikit,Air berkocak di dalam talam,Badan berpeluh mata kusakit,Angkat mengucap di tengah malam,Sarawak,Agama & Spiritual,True,Makan kugaul hanya sedikit Air berkocak di dalam talam; Badan berpeluh mata kusakit Angkat mengucap di tengah malam
486,Malam ini malam Jumaat,Malam esok malam sabtu,Malam ini kumbang mengejar,Jaga-jaga bunga di pasu,Sarawak,Agama & Spiritual,True,Malam ini malam Jumaat Malam esok malam sabtu; Malam ini kumbang mengejar Jaga-jaga bunga di pasu
487,Membeli tali pasar Senyawan,Dayang juita berjalan kaki,Demi kupandang wajah menawan,Manakan ajak apa jadi,Sarawak,Agama & Spiritual,True,Membeli tali pasar Senyawan Dayang juita berjalan kaki; Demi kupandang wajah menawan Manakan ajak apa jadi
488,Membeli tali di pasar Senyawan,Dayang juita berjalan kaki,Merosak hati menggugur iman,Menyuruh gila apakan jadi,Sarawak,Agama & Spiritual,True,Membeli tali di pasar Senyawan Dayang juita berjalan kaki; Merosak hati menggugur iman Menyuruh gila apakan jadi
489,Mengada-ngada diukurlah tidak,Orang mencermat batang padi,Berpandang ada bertegur tidak,Rasa kiamat di dalam hati,Sarawak,Agama & Spiritual,True,Mengada-ngada diukurlah tidak Orang mencermat batang padi; Berpandang ada bertegur tidak Rasa kiamat di dalam hati
490,Nenek Lowek menjual sirih,Sirih dijual Jambatan Panjang,Cantik molek kami nak pilih,Asallah jangan mata keranjang,Sarawak,Agama & Spiritual,True,Nenek Lowek menjual sirih Sirih dijual Jambatan Panjang; Cantik molek kami nak pilih Asallah jangan mata keranjang
491,Orang Arab pulang ke Jeddah,Datang ke Jeddah menanam sagu,Haram kami bukan mudah,Laksana tebu menjadi kayu,Sarawak,Agama & Spiritual,True,Orang Arab pulang ke Jeddah Datang ke Jeddah menanam sagu; Haram kami bukan mudah Laksana tebu menjadi kayu
492,Orang berzikir bawa tawakal,Jawablah dengan Allah yarabbi,Habis berfikir dengan akal,Tuan juga masih di hati,Sarawak,Agama & Spiritual,True,Orang berzikir bawa tawakal Jawablah dengan Allah yarabbi; Habis berfikir dengan akal Tuan juga masih di hati
493,Orang menyukat hilir menyukat,Hilir menyukat ke batu lapan,Biar kumati kena ikat,Rasalah paku lantai ke papan,Sarawak,Agama & Spiritual,True,Orang menyukat hilir menyukat Hilir menyukat ke batu lapan; Biar kumati kena ikat Rasalah paku lantai ke papan
494,Pasang sumbu pelita api,Pelita api mana dapurnya,Hilang abang disangka mati,Jika mati mana kuburnya,Sarawak,Agama & Spiritual,True,Pasang sumbu pelita api Pelita api mana dapurnya; Hilang abang disangka mati Jika mati mana kuburnya
495,Penggal puan penggal selasih,Tinggallah beduk berkait-kait,Tinggallah tuan tinggal kekasih,Tinggallah duduk bait-bait,Sarawak,Agama & Spiritual,True,Penggal puan penggal selasih Tinggallah beduk berkait-kait; Tinggallah tuan tinggal kekasih Tinggallah duduk bait-bait
496,"Pukul rebab, pukul rebana,",Pukul lesung rumah Encik Ali;,"Apa sebab apa kerana,",Minta tolong syariat nabi.,Sarawak,Agama & Spiritual,True,"Pukul rebab, pukul rebana, Pukul lesung rumah Encik Ali;; Apa sebab apa kerana, Minta tolong syariat nabi."
497,"Rumah kecil tiang seribu,","Rumah besar tiang sebatang,","Lagi kecil di timang ibu,",Sudah besar ditimang gelombang.,Sarawak,Agama & Spiritual,True,"Rumah kecil tiang seribu, Rumah besar tiang sebatang,; Lagi kecil di timang ibu, Sudah besar ditimang gelombang."
498,"Sayang Encik Ahmad menikam Rahmat,",Kembang melur kuntum melati;,"Minta alamat syukur selamat,",Di dalam telur lagi nanti.,Sarawak,Agama & Spiritual,True,"Sayang Encik Ahmad menikam Rahmat, Kembang melur kuntum melati;; Minta alamat syukur selamat, Di dalam telur lagi nanti."
499,"Sayang ke darat air dah surut,",Rumah sebesar menyingkil air;,"Hati melarat jangan diturut,",Jangan memotong dengan takdir.,Sarawak,Agama & Spiritual,True,"Sayang ke darat air dah surut, Rumah sebesar menyingkil air;; Hati melarat jangan diturut, Jangan memotong dengan takdir."
500,"Sayang Santubong berkota nibung,",Haji Ahmad kepala kampung;,"Alang nan sakit badan menanggung,",Siang dan malam main berkampung.,Sarawak,Agama & Spiritual,True,"Sayang Santubong berkota nibung, Haji Ahmad kepala kampung;; Alang nan sakit badan menanggung, Siang dan malam main berkampung."
501,"Sayang Sarawak sungainya sempit,",Tuan datang dengan rombongan;,"Hendak kubawa perahu sempit,",Tinggallah emak tinggallah junjungan.,Sarawak,Agama & Spiritual,True,"Sayang Sarawak sungainya sempit, Tuan datang dengan rombongan;; Hendak kubawa perahu sempit, Tinggallah emak tinggallah junjungan."
502,"Sayang Sebandi pasirnya lumat,",Sebab bercampur dengan lokan;,"Lagikan Nabi kasihkan umat,",Inikan pula saya kasihkan tuan.,Sarawak,Agama & Spiritual,True,"Sayang Sebandi pasirnya lumat, Sebab bercampur dengan lokan;; Lagikan Nabi kasihkan umat, Inikan pula saya kasihkan tuan."
503,"Sayang Sebandi pasirnya lumat,",Pasirnya bercampur batu karang;,"Laksana Nabi kasihkan umat,",Begitu juga kasihkan tuan.,Sarawak,Agama & Spiritual,True,"Sayang Sebandi pasirnya lumat, Pasirnya bercampur batu karang;; Laksana Nabi kasihkan umat, Begitu juga kasihkan tuan."
504,"Sayang Sebandi pasirnya lumat,",Kerang bercampur dengan lokan;,"Kami senabi kasih umat,",Kami juga kasih kepada tuan.,Sarawak,Agama & Spiritual,True,"Sayang Sebandi pasirnya lumat, Kerang bercampur dengan lokan;; Kami senabi kasih umat, Kami juga kasih kepada tuan."
505,"Sayang Serani Cina ulaman,",Sedikit tidak berbuah lagi;,"Sudah berjanji berpegang tangan,",Sedikit tidak berubah hati.,Sarawak,Agama & Spiritual,True,"Sayang Serani Cina ulaman, Sedikit tidak berbuah lagi;; Sudah berjanji berpegang tangan, Sedikit tidak berubah hati."
506,"Singai Bintangor airlah merah,",Tempat orang mencuci gigi;,"Kalau sungguh dipanjang Allah,",Boleh kita berjumpa lagi.,Sarawak,Agama & Spiritual,True,"Singai Bintangor airlah merah, Tempat orang mencuci gigi;; Kalau sungguh dipanjang Allah, Boleh kita berjumpa lagi."
507,"Tanam kelapa ke darat seorang,",Baru bertimbal di munggak kubur;,"Panjang umur saya mengenang,",Dengan tuan iman tak gugur.,Sarawak,Agama & Spiritual,True,"Tanam kelapa ke darat seorang, Baru bertimbal di munggak kubur;; Panjang umur saya mengenang, Dengan tuan iman tak gugur."
508,"Tanamlah bunga tidak berbunga,",Tanam ke darat berbunga jua;,"Di dalam dunia tidak bersama,",Di dalam akhirat bersama jua.,Sarawak,Agama & Spiritual,True,"Tanamlah bunga tidak berbunga, Tanam ke darat berbunga jua;; Di dalam dunia tidak bersama, Di dalam akhirat bersama jua."
509,"Tanjung Po Tanjung Berapi,",Api berkilat di munggak kubur;,"Rasa nak beku di dalam hati,",Melihat tuan iman gugur.,Sarawak,Agama & Spiritual,True,"Tanjung Po Tanjung Berapi, Api berkilat di munggak kubur;; Rasa nak beku di dalam hati, Melihat tuan iman gugur."
510,"Terang bulan muka diukir,",Minyak penawar di dalam cangkir;,"Anak siapa berjanji mungkir,",Anak Islam menjadi kafir.,Sarawak,Agama & Spiritual,True,"Terang bulan muka diukir, Minyak penawar di dalam cangkir;; Anak siapa berjanji mungkir, Anak Islam menjadi kafir."
511,"Tetaklah akar, akar merah,",Semut meniti di dalam talam;,"Badan berpeluh mata kumerah,",Angkat mengucap di tengah malam.,Sarawak,Agama & Spiritual,True,"Tetaklah akar, akar merah, Semut meniti di dalam talam;; Badan berpeluh mata kumerah, Angkat mengucap di tengah malam."
512,"Tuan berzikir gembak serakal,",Saya menyebut Allah hirabbi;,"Jika tak fikir dengan juak gekal,",Apalah sebab jadi begini.,Sarawak,Agama & Spiritual,True,"Tuan berzikir gembak serakal, Saya menyebut Allah hirabbi;; Jika tak fikir dengan juak gekal, Apalah sebab jadi begini."
513,"Tuan haji memakai jubah,",Mari sembahyang berhantar lalu;,"Fasal berjanji tidak berubah,",Fasal meroboh saya tak tahu.,Sarawak,Agama & Spiritual,True,"Tuan haji memakai jubah, Mari sembahyang berhantar lalu;; Fasal berjanji tidak berubah, Fasal meroboh saya tak tahu."
514,"Tuan tidak pandai mengubah,",Setiap hari sembahyang dalam perahu;,"Fasal berjanji tidak berubah,",Fasal umur saya tak tahu.,Sarawak,Agama & Spiritual,True,"Tuan tidak pandai mengubah, Setiap hari sembahyang dalam perahu;; Fasal berjanji tidak berubah, Fasal umur saya tak tahu."
515,"Tuntuk embin si padi pulut,",Dimakan orang di bulan puasa;,"Putih kuning tunduk berlutut,",Bagai intan tembaga suasa.,Sarawak,Agama & Spiritual,True,"Tuntuk embin si padi pulut, Dimakan orang di bulan puasa;; Putih kuning tunduk berlutut, Bagai intan tembaga suasa."
516,"Ya Allah alaikum rahman,",Terang seperti air di taman;,"Jikalau tiada ditetapkan iman,",Tuanlah juak kubuat teman.,Sarawak,Agama & Spiritual,True,"Ya Allah alaikum rahman, Terang seperti air di taman;; Jikalau tiada ditetapkan iman, Tuanlah juak kubuat teman."
517,"Ya Allah alahi rabbi,",Terang seperti air perigi;,"Jikalau diturut hati begini,",Tuanlah juak relaku mati.,Sarawak,Agama & Spiritual,True,"Ya Allah alahi rabbi, Terang seperti air perigi;; Jikalau diturut hati begini, Tuanlah juak relaku mati."
518,"Ya Allah alaikum mukminin,",Terangmu seperti cahaya cermin;,"Tuan laksana kayu beringin,",Lemah dan lembut ditiup angin.,Sarawak,Agama & Spiritual,True,"Ya Allah alaikum mukminin, Terangmu seperti cahaya cermin;; Tuan laksana kayu beringin, Lemah dan lembut ditiup angin."
519,"Ya Allah Tuhan yang Esa,",Dikenak patuk ular yang bisa;,"Jika diturut hatiku suka,",Jika tak luka badan binasa.,Sarawak,Agama & Spiritual,True,"Ya Allah Tuhan yang Esa, Dikenak patuk ular yang bisa;; Jika diturut hatiku suka, Jika tak luka badan binasa."
520,Ampai-ampai bunganya ini,Ampunilah jua madu khasiat,Tidak ia sampai di dunia ini,Sampaiku jua dalam akhirat,Sabah,Agama & Spiritual,True,Ampai-ampai bunganya ini Ampunilah jua madu khasiat; Tidak ia sampai di dunia ini Sampaiku jua dalam akhirat
521,Anak ayam turunnya tujuh,Mati seekor tinggalnya enam,Hancur luluh seluruh tubuh,Dijilat oleh neraka jahanam,Sabah,Agama & Spiritual,True,Anak ayam turunnya tujuh Mati seekor tinggalnya enam; Hancur luluh seluruh tubuh Dijilat oleh neraka jahanam
522,Anak ayam turunnya tiga,Mati seekor tinggalnya dua,Supaya tahu jalan ke syurga,Hilai-hilai dimakbulkan doa,Sabah,Agama & Spiritual,True,Anak ayam turunnya tiga Mati seekor tinggalnya dua; Supaya tahu jalan ke syurga Hilai-hilai dimakbulkan doa
523,Anak ayam turunnya sembilan,Mati seekor tinggalnya lapan,Akan belakan di hari kemudian,Di dalam kubur berdinding papan,Sabah,Agama & Spiritual,True,Anak ayam turunnya sembilan Mati seekor tinggalnya lapan; Akan belakan di hari kemudian Di dalam kubur berdinding papan
